,genre_ids,original_title,title,release_date,movie,production_budget,domestic_gross,worldwide_gross,domestic_return,worldwide_return,domestic_return%,worldwide_return%,release_year,release_day,release_month
403,"[28, 12, 53]",Hunt to Kill,Hunt to Kill,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0,-84.04896,-14.712583000000002,-84.04896,-14.712583000000002,2018,Friday,December
404,"[16, 28, 37]",DC Showcase: Jonah Hex,DC Showcase: Jonah Hex,2002-08-16,The Adventures of Pluto Nash,100000000.0,4411102.0,7094995.0,-95.588898,-92.905005,-95.588898,-92.905005,2002,Friday,August
405,"[9648, 27, 53, 80]",The Clinic,The Clinic,2012-01-20,Jin lÃ­ng shÃ­ san chai,100000000.0,311434.0,98227017.0,-99.688566,-1.7729829999999998,-99.688566,-1.7729829999999998,2012,Friday,January
406,"[99, 10402]",When You're Strange,When You're Strange,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,31.493344444444443,152.61778787878788,31.493344444444443,152.61778787878788,2015,Friday,November
407,"[18, 27, 53]",Les 7 jours du talion,Seven Days,2019-02-08,The LEGO Movie 2: The Second Part,99000000.0,105806508.0,190325698.0,6.875260606060605,92.2481797979798,6.875260606060605,92.2481797979798,2019,Friday,February
408,[18],The Cry of the Owl,The Cry of the Owl,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,-68.86401212121213,-14.396524242424242,-68.86401212121213,-14.396524242424242,2018,Wednesday,November
409,"[28, 18, 53]",Balada triste de trompeta,The Last Circus,2001-05-04,The Mummy Returns,98000000.0,202007640.0,435040395.0,106.13024489795919,343.91877040816325,106.13024489795919,343.91877040816325,2001,Friday,May
410,"[53, 80, 18, 9648]",Red Riding: In the Year of Our Lord 1980,Red Riding: In the Year of Our Lord 1980,2002-12-20,Gangs of New York,97000000.0,77730500.0,183124621.0,-19.865463917525773,88.78826907216495,-19.865463917525773,88.78826907216495,2002,Friday,December
411,[99],Bébés,Babies,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0,-23.441205154639174,145.89819278350515,-23.441205154639174,145.89819278350515,2017,Friday,May
412,"[16, 35, 10751]",Home Makeover,Home Makeover,2015-03-13,Cinderella,95000000.0,201151353.0,534551353.0,111.73826631578947,462.68563473684213,111.73826631578947,462.68563473684213,2015,Friday,March
413,[35],Friendship!,Friendship!,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,69.81246631578948,826.068565263158,69.81246631578948,826.068565263158,2012,Friday,July
414,"[53, 28, 35]",Nude Nuns with Big Guns,Nude Nuns with Big Guns,2001-12-28,Black Hawk Down,95000000.0,108638745.0,159691085.0,14.356573684210527,68.09587894736842,14.356573684210527,68.09587894736842,2001,Friday,December
415,"[14, 18, 27, 28, 53, 9648]",Sherlock Holmes,Sherlock Holmes,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0,0.3659915789473684,210.19029263157893,0.3659915789473684,210.19029263157893,2010,Thursday,May
416,[99],Happy People: A Year in the Taiga,Happy People: A Year in the Taiga,2010-02-12,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0,-6.5596810526315785,134.79039368421053,-6.5596810526315785,134.79039368421053,2010,Friday,February
417,[18],उड़ान,Udaan,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,-8.518162105263158,10.429206315789475,-8.518162105263158,10.429206315789475,2012,Friday,August
418,"[80, 18, 9648]",Wild Things: Foursome,Wild Things: Foursome,2010-11-12,Unstoppable,95000000.0,81562942.0,165720921.0,-14.144271578947368,74.4430747368421,-14.144271578947368,74.4430747368421,2010,Friday,November
420,[16],El Materdor,El Materdor,2000-03-31,The Road to El Dorado,95000000.0,50802661.0,65700000.0,-46.5235147368421,-30.842105263157894,-46.5235147368421,-30.842105263157894,2000,Friday,March
421,"[10751, 18, 10749, 35]",An Invisible Sign,An Invisible Sign,2009-12-11,The Lovely Bones,95000000.0,44114232.0,94894448.0,-53.56396631578947,-0.11110736842105264,-53.56396631578947,-0.11110736842105264,2009,Friday,December
422,[12],時をかける少女,Time Traveller: The Girl Who Leapt Through Time,2016-08-19,Ben-Hur,95000000.0,26410477.0,91669648.0,-72.19949789473684,-3.505633684210526,-72.19949789473684,-3.505633684210526,2016,Friday,August
423,"[27, 53, 18]",A Horrible Way to Die,A Horrible Way to Die,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0,-81.34127894736842,14.605228421052633,-81.34127894736842,14.605228421052633,2015,Friday,February
424,"[10770, 14, 35, 10749, 10751]",Christmas Cupid,Christmas Cupid,2003-05-30,Finding Nemo,94000000.0,380529370.0,936429370.0,304.81847872340427,896.2014574468085,304.81847872340427,896.2014574468085,2003,Friday,May
425,"[35, 10751]",गोलमाल 3,Golmaal 3,2003-12-17,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,1141403341.0,301.96372872340424,1114.2588734042554,301.96372872340424,1114.2588734042554,2003,Wednesday,December
426,"[18, 36]",Vincere,Vincere,2002-12-18,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,934699645.0,264.41381276595746,894.3613244680851,264.41381276595746,894.3613244680851,2002,Wednesday,December
427,"[27, 878]",Dinocroc vs. Supergator,Dinocroc vs. Supergator,2001-06-15,Lara Croft: Tomb Raider,94000000.0,131144183.0,273330185.0,39.51508829787234,190.77679255319148,39.51508829787234,190.77679255319148,2001,Friday,June
428,[18],Princess Ka'iulani,Princess Ka'iulani,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,36.44864255319149,330.38481276595746,36.44864255319149,330.38481276595746,2015,Friday,February
429,"[35, 18]",Father of Invention,Father of Invention,2001-07-18,Jurassic Park III,93000000.0,181166115.0,365900000.0,94.80227419354839,293.44086021505376,94.80227419354839,293.44086021505376,2001,Wednesday,July
430,[18],Virginia,Virginia,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,90.06471505376345,406.43677419354833,90.06471505376345,406.43677419354833,2011,Friday,August
431,"[80, 53, 35]",Der Knochenmann,The Bone Man,2008-02-14,The Spiderwick Chronicles,92500000.0,71195053.0,162839667.0,-23.032375135135137,76.04288324324324,-23.032375135135137,76.04288324324324,2008,Thursday,February
432,"[28, 80, 53]",Sinners and Saints,Sinners and Saints,2004-11-05,The Incredibles,92000000.0,261441092.0,614726752.0,184.1751,568.1812521739131,184.1751,568.1812521739131,2004,Friday,November
433,"[18, 35, 10749]",Every Day,Every Day,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,-26.79435,230.70565,-26.79435,230.70565,2013,Thursday,February
434,"[28, 18, 53]",Locked Down,Locked Down,2004-04-09,The Alamo,92000000.0,22406362.0,23911362.0,-75.64525869565217,-74.00938913043478,-75.64525869565217,-74.00938913043478,2004,Friday,April
436,"[18, 27, 53]",The Reef,The Reef,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,-36.00347472527473,106.44086043956045,-36.00347472527473,106.44086043956045,2013,Wednesday,December
437,"[35, 18, 10749]",Plan B,Plan B,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,349.4543511111111,971.6624366666666,349.4543511111111,971.6624366666666,2017,Wednesday,December
440,[35],Hole in One,Hole in One,2001-08-03,Rush Hour 2,90000000.0,226164286.0,347425832.0,151.2936511111111,286.02870222222225,151.2936511111111,286.02870222222225,2001,Friday,August
441,[99],The Making of The Walking Dead,The Making of The Walking Dead,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0,132.25408777777778,453.8202355555556,132.25408777777778,453.8202355555556,2009,Friday,December
442,"[18, 10749]",Bloodworth,Bloodworth,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0,118.41522777777777,855.2242855555555,118.41522777777777,855.2242855555555,2009,Wednesday,July
443,"[18, 10751, 14]",The Good Witch's Gift,The Good Witch's Gift,2018-12-14,Spider-Man: Into The Spider-Verse 3D,90000000.0,190173195.0,375381768.0,111.30355,317.0908533333333,111.30355,317.0908533333333,2018,Friday,December
444,[35],The Extra Man,The Extra Man,2000-07-21,What Lies Beneath,90000000.0,155464351.0,288693989.0,72.73816777777778,220.7710988888889,72.73816777777778,220.7710988888889,2000,Friday,July
445,"[16, 35]",Moon Mater,Moon Mater,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,59.57756555555556,441.6886766666667,59.57756555555556,441.6886766666667,2011,Friday,April
446,[35],Our Family Wedding,Our Family Wedding,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0,47.09368333333334,221.84513222222222,47.09368333333334,221.84513222222222,2006,Friday,October
447,"[28, 878]",На игре 2: Новый уровень,Hooked on the Game 2. The Next Level,2000-11-03,Charlie's Angels,90000000.0,125305545.0,259736090.0,39.22838333333333,188.59565555555554,39.22838333333333,188.59565555555554,2000,Friday,November
449,"[53, 80, 9648]",Crime d'amour,Love Crime,2008-08-13,Tropic Thunder,90000000.0,110515313.0,191145256.0,22.79479222222222,112.38361777777777,22.79479222222222,112.38361777777777,2008,Wednesday,August
450,"[18, 28, 80]",Once Fallen,Once Fallen,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,13.906436666666666,165.97107777777777,13.906436666666666,165.97107777777777,2011,Tuesday,December
452,"[18, 53]",Как я провёл этим летом,How I Ended This Summer,2008-06-06,You Don't Mess With the Zohan,90000000.0,100018837.0,202910991.0,11.13204111111111,125.45665666666667,11.13204111111111,125.45665666666667,2008,Friday,June
454,"[28, 27, 53]",Stag Night,Stag Night,2016-09-23,The Magnificent Seven,90000000.0,93432655.0,162525156.0,3.814061111111111,80.58350666666666,3.814061111111111,80.58350666666666,2016,Friday,September
455,"[14, 27, 28, 53]",Red: Werewolf Hunter,Red: Werewolf Hunter,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,-4.570014444444444,177.24217333333334,-4.570014444444444,177.24217333333334,2015,Friday,December
456,"[28, 53]",Gun,Gun,2001-06-08,Atlantis: The Lost Empire,90000000.0,84052762.0,186049020.0,-6.608042222222223,106.72113333333333,-6.608042222222223,106.72113333333333,2001,Friday,June
457,[18],I'm Here,I'm Here,2008-12-25,Valkyrie,90000000.0,83107829.0,203932174.0,-7.6579677777777775,126.59130444444445,-7.6579677777777775,126.59130444444445,2008,Thursday,December
458,"[28, 12, 35, 27]",Lost Boys: The Thirst,Lost Boys: The Thirst,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,-12.482237777777778,171.15756,-12.482237777777778,171.15756,2015,Friday,July
459,[35],The Virginity Hit,The Virginity Hit,2001-06-29,Artificial Intelligence: AI,90000000.0,78616689.0,235900000.0,-12.648123333333332,162.11111111111111,-12.648123333333332,162.11111111111111,2001,Friday,June
460,"[35, 10749]",Group Sex,Group Sex,2003-11-26,The Haunted Mansion,90000000.0,75817994.0,155750628.0,-15.757784444444445,73.05625333333333,-15.757784444444445,73.05625333333333,2003,Wednesday,November
461,"[36, 18, 10749]",Różyczka,Little Rose,2000-08-04,Hollow Man,90000000.0,73209340.0,191200000.0,-18.656288888888888,112.44444444444443,-18.656288888888888,112.44444444444443,2000,Friday,August
462,"[35, 10749, 18]",Неадекватные люди,Inadequate People,2005-04-22,The Interpreter,90000000.0,72708161.0,162753837.0,-19.213154444444445,80.83759666666667,-19.213154444444445,80.83759666666667,2005,Friday,April
463,"[35, 18]",Khatta Meetha,Khatta Meetha,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,-23.822717777777775,123.17728222222222,-23.822717777777775,123.17728222222222,2013,Wednesday,August
464,[18],Broderskab,Brotherhood,2003-07-25,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,157092943.0,-27.05138,74.54771444444445,-27.05138,74.54771444444445,2003,Friday,July
465,"[53, 878, 28]",Ice Quake,Ice Quake,2016-06-10,Now You See Me 2,90000000.0,65075540.0,328325007.0,-27.693844444444444,264.80556333333334,-27.693844444444444,264.80556333333334,2016,Friday,June
466,"[35, 10749]",Любовь в большом городе 2,Love and the City 2,2001-11-21,Spy Game,90000000.0,62362560.0,143049560.0,-30.708266666666667,58.94395555555556,-30.708266666666667,58.94395555555556,2001,Wednesday,November
468,"[18, 28, 53]",Deadly Impact,Deadly Impact,2000-03-10,Mission to Mars,90000000.0,60874615.0,106000000.0,-32.361538888888894,17.77777777777778,-32.361538888888894,17.77777777777778,2000,Friday,March
469,"[35, 18, 10749]",Jack Goes Boating,Jack Goes Boating,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0,-35.27688555555555,203.86389,-35.27688555555555,203.86389,2018,Friday,March
471,[10749],Farewell Mr. Kringle,Farewell Mr. Kringle,2004-07-07,King Arthur,90000000.0,51877963.0,203877963.0,-42.357818888888886,126.53106999999999,-42.357818888888886,126.53106999999999,2004,Wednesday,July
474,"[35, 10749]",How to Make Love to a Woman,How to Make Love to a Woman,2002-07-19,K-19: The Widowmaker,90000000.0,35168966.0,65716126.0,-60.923371111111116,-26.98208222222222,-60.923371111111116,-26.98208222222222,2002,Friday,July
475,"[35, 18]",The Infidel,The Infidel,2011-08-19,Conan the Barbarian,90000000.0,21295021.0,63356133.0,-76.33886555555556,-29.60429666666667,-76.33886555555556,-29.60429666666667,2011,Friday,August
476,"[35, 18, 10749]",Wake,Wake,2011-10-21,The Three Musketeers,90000000.0,20377913.0,139877913.0,-77.35787444444443,55.41990333333333,-77.35787444444443,55.41990333333333,2011,Friday,October
477,"[35, 80, 18]",En ganske snill mann,A Somewhat Gentle Man,2017-04-21,The Promise,90000000.0,8224288.0,10551417.0,-90.86190222222223,-88.27620333333334,-90.86190222222223,-88.27620333333334,2017,Friday,April
478,[35],My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010-11-24,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,-99.78282333333334,-77.25998222222222,-99.78282333333334,-77.25998222222222,2010,Wednesday,November
479,"[18, 35, 10749]",Sykt lykkelig,"Happy, Happy",2017-12-13,Bright,90000000.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,2017,Wednesday,December
480,"[14, 9648, 53]",Тёмный мир,Dark World,2019-12-31,Army of the Dead,90000000.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,2019,Tuesday,December
482,"[27, 53]",Rammbock,Rammbock: Berlin Undead,2005-06-03,Cinderella Man,88000000.0,61649911.0,105021488.0,-29.943282954545452,19.342599999999997,-29.943282954545452,19.342599999999997,2005,Friday,June
483,"[27, 28, 53]",Bear,Bear,2018-09-14,The Predator,88000000.0,51024708.0,159487563.0,-42.01737727272727,81.23586704545454,-42.01737727272727,81.23586704545454,2018,Friday,September
484,"[18, 10749]",The River Why,The River Why,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,76.79552,280.7231428571428,76.79552,280.7231428571428,2005,Friday,July
485,"[18, 28]",Чужая,Alien Girl,2001-02-09,Hannibal,87000000.0,165092266.0,350100280.0,89.76122528735631,302.4141149425287,89.76122528735631,302.4141149425287,2001,Friday,February
486,"[35, 18, 10402, 10749]",Anjaana Anjaani,Anjaana Anjaani,2003-07-25,Seabiscuit,86000000.0,120277854.0,148715342.0,39.85796976744186,72.92481627906977,39.85796976744186,72.92481627906977,2003,Friday,July
487,"[18, 10751]",Letters to God,Letters to God,2000-12-22,Cast Away,85000000.0,233632142.0,427230516.0,174.86134352941176,402.6241364705882,174.86134352941176,402.6241364705882,2000,Friday,December
488,"[18, 9648, 53]",Abandoned,Abandoned,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0,132.9415494117647,352.9415494117647,132.9415494117647,352.9415494117647,2006,Friday,November
489,[35],The Six Wives of Henry Lefay,The Six Wives of Henry Lefay,2001-12-07,Ocean's Eleven,85000000.0,183417150.0,450728529.0,115.78488235294118,430.26885764705884,115.78488235294118,430.26885764705884,2001,Friday,December
490,"[16, 12]",DC Showcase: Green Arrow,DC Showcase: Green Arrow,2004-07-23,The Bourne Supremacy,85000000.0,176087450.0,311001124.0,107.16170588235295,265.88367529411767,107.16170588235295,265.88367529411767,2004,Friday,July
492,"[10749, 18]",Love and Distrust,Love and Distrust,2009-04-03,Fast & Furious,85000000.0,155064265.0,363064265.0,82.42854705882353,327.1344294117647,82.42854705882353,327.1344294117647,2009,Friday,April
493,[99],The Wildest Dream,The Wildest Dream,2008-03-14,Horton Hears a Who,85000000.0,154529439.0,299477886.0,81.79934,252.32692470588236,81.79934,252.32692470588236,2008,Friday,March
494,"[12, 28, 53]",Beatdown,Beatdown,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,77.58575882352942,224.7234882352941,77.58575882352942,224.7234882352941,2014,Friday,March
495,"[80, 35]",Miss Nobody,Miss Nobody,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,74.48593882352941,345.30095529411767,74.48593882352941,345.30095529411767,2012,Friday,September
496,"[27, 28, 53]",The Terror Experiment,The Terror Experiment,2019-04-05,Shazam!,85000000.0,139606856.0,362899733.0,64.24336000000001,326.9408623529412,64.24336000000001,326.9408623529412,2019,Friday,April
497,"[18, 28]",Кандагар,Kandahar,2007-11-21,Enchanted,85000000.0,127706877.0,340384141.0,50.243384705882356,300.4519305882353,50.243384705882356,300.4519305882353,2007,Wednesday,November
498,[35],Bill Burr: Let It Go,Bill Burr: Let It Go,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0,48.448976470588235,145.34372,48.448976470588235,145.34372,2012,Friday,February
499,"[14, 18, 28, 53, 80, 878, 10749]",Malice in Wonderland,Malice in Wonderland,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0,40.8532705882353,118.48054352941178,40.8532705882353,118.48054352941178,2007,Friday,July
500,"[27, 878]",Dinoshark,Dinoshark,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0,37.817017647058826,266.75819411764707,37.817017647058826,266.75819411764707,2007,Friday,June
501,"[16, 10751, 35, 12]",Три богатыря и Шамаханская царица,Tri bogatyrya i Shamakhanskaya tsaritsa,2009-12-25,Itâs Complicated,85000000.0,112735375.0,224614744.0,32.629852941176466,164.25263999999999,32.629852941176466,164.25263999999999,2009,Friday,December
503,"[27, 53]",The Daisy Chain,The Daisy Chain,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0,0.12383411764705882,125.8025388235294,0.12383411764705882,125.8025388235294,2006,Friday,September
504,"[35, 18]",Middle of Nowhere,Middle of Nowhere,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,-8.180505882352941,76.96817176470589,-8.180505882352941,76.96817176470589,2011,Friday,November
505,"[18, 10749]",డార్లింగ్,Darling,2000-11-22,102 Dalmatians,85000000.0,66941559.0,66941559.0,-21.245224705882354,-21.245224705882354,-21.245224705882354,-21.245224705882354,2000,Wednesday,November
506,"[10752, 35, 18]",Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,My Führer,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,-23.60568588235294,104.25115529411764,-23.60568588235294,104.25115529411764,2012,Friday,March
507,"[28, 12, 53]",Airline Disaster,Airline Disaster,2006-12-08,The Holiday,85000000.0,63280000.0,205190324.0,-25.55294117647059,141.40038117647057,-25.55294117647059,141.40038117647057,2006,Friday,December
508,"[27, 53]",Bitter Feast,Bitter Feast,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0,-26.334694117647057,85.64024117647058,-26.334694117647057,85.64024117647058,2006,Friday,June
509,"[28, 80]",Wrong Side of Town,Wrong Side of Town,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,-32.928408235294114,90.01276823529412,-32.928408235294114,90.01276823529412,2005,Friday,December
510,"[10751, 16]",Белка и Стрелка. Звёздные собаки,Space Dogs,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0,-39.53319882352942,14.083874117647058,-39.53319882352942,14.083874117647058,2001,Friday,March
512,[18],Legendary,Legendary,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0,-43.95089058823529,-4.903655294117646,-43.95089058823529,-4.903655294117646,2003,Friday,September
513,"[28, 53]",The Stranger,The Stranger,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,-45.33827176470589,76.13779294117647,-45.33827176470589,76.13779294117647,2011,Wednesday,November
514,"[10749, 18]",君に届け,From Me To You,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,-47.17833764705882,305.9215988235294,-47.17833764705882,305.9215988235294,2017,Friday,January
516,"[35, 18, 10749]",I Hate Luv Storys,I Hate Luv Storys,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0,-48.72264352941176,32.972215294117646,-48.72264352941176,32.972215294117646,2010,Friday,July
517,[],Наша Russia: Яйца судьбы,Nasha Russia: Yaytsa sudby,2002-02-08,Collateral Damage,85000000.0,40048332.0,78353508.0,-52.88431529411765,-7.819402352941177,-52.88431529411765,-7.819402352941177,2002,Friday,February
518,"[12, 16]",ホッタラケの島 遥と魔法の鏡,Oblivion Island: Haruka and the Magic Mirror,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0,-55.354394117647054,-7.1191,-55.354394117647054,-7.1191,2002,Friday,March
520,[99],The People vs. George Lucas,The People vs. George Lucas,2007-03-02,Zodiac,85000000.0,33080084.0,83080084.0,-61.08225411764706,-2.258724705882353,-61.08225411764706,-2.258724705882353,2007,Friday,March
521,"[35, 10751]",Christmas Mail,Christmas Mail,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0,-62.81021647058823,-43.4626305882353,-62.81021647058823,-43.4626305882353,2010,Friday,August
522,[16],Heavy Metal Mater,Heavy Metal Mater,2003-03-28,The Core,85000000.0,31111260.0,74132631.0,-63.398517647058824,-12.78514,-63.398517647058824,-12.78514,2003,Friday,March
524,"[878, 53]",Hunter Prey,Hunter Prey,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,107.54782619047619,360.31613095238095,107.54782619047619,360.31613095238095,2017,Wednesday,December
525,[37],Monte Walsh,Monte Walsh,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0,82.49305238095238,228.9216238095238,82.49305238095238,228.9216238095238,2002,Friday,June
526,[35],The Best and the Brightest,The Best and the Brightest,2000-07-28,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0,46.79517261904762,97.98564880952381,46.79517261904762,97.98564880952381,2000,Friday,July
527,[99],Waste Land,Waste Land,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,-36.59219047619048,68.46113690476191,-36.59219047619048,68.46113690476191,2013,Friday,July
528,[18],Le quattro volte,The Four Times,2006-06-23,Click,82500000.0,137355633.0,237685089.0,66.49167636363636,188.1031381818182,66.49167636363636,188.1031381818182,2006,Friday,June
529,"[16, 35]",Coyote Falls,Coyote Falls,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0,0.5887369696969698,74.5281309090909,0.5887369696969698,74.5281309090909,2006,Friday,December
530,"[18, 53]",Frankie & Alice,Frankie & Alice,2008-02-14,Jumper,82500000.0,80172128.0,222640812.0,-2.8216630303030303,169.8676509090909,-2.8216630303030303,169.8676509090909,2008,Thursday,February
531,"[18, 53]",L'Autre monde,Black Heaven,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,-7.895147878787878,94.40977333333333,-7.895147878787878,94.40977333333333,2008,Friday,July
532,"[35, 18]",ExTerminators,ExTerminators,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0,92.82860975609756,133.60793292682928,92.82860975609756,133.60793292682928,2005,Friday,May
533,[27],All About Evil,All About Evil,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,25.69332195121951,227.15630975609758,25.69332195121951,227.15630975609758,2010,Friday,August
534,"[35, 18]",Mères et filles,Hidden Diary,2000-11-17,The 6th Day,82000000.0,34543701.0,96024898.0,-57.873535365853655,17.103534146341463,-57.873535365853655,17.103534146341463,2000,Friday,November
535,"[28, 878, 27, 53]",鉄男 THE BULLET MAN,Tetsuo: The Bullet Man,2020-02-21,Call of the Wild,82000000.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,2020,Friday,February
536,"[18, 35]",Tournée,On Tour,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0,199.6357962962963,498.1093925925926,199.6357962962963,498.1093925925926,2003,Friday,May
537,"[18, 10751]",Lifted,Lifted,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,410.013365,747.40422375,410.013365,747.40422375,2012,Friday,March
538,[53],Order of Chaos,Order of Chaos,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,218.08038125000002,633.08038125,218.08038125000002,633.08038125,2011,Thursday,May
540,[16],Tick Tock Tale,Tick Tock Tale,2017-02-10,The Lego Batman Movie,80000000.0,175750384.0,310660018.0,119.68798000000001,288.3250225,119.68798000000001,288.3250225,2017,Friday,February
541,"[10751, 35, 18]",First Dog,First Dog,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,112.1251375,486.8753725,112.1251375,486.8753725,2015,Friday,September
544,"[18, 53]",Beneath the Dark,Beneath the Dark,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0,93.774175,329.24655875,93.774175,329.24655875,2006,Friday,May
545,"[28, 10749]",वीर,Veer,2002-06-21,Lilo & Stitch,80000000.0,145771527.0,245800000.0,82.21440875,207.24999999999997,82.21440875,207.24999999999997,2002,Friday,June
547,"[18, 35, 10749]",Is It Just Me?,Is It Just Me?,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,67.08565625,208.77976,67.08565625,208.77976,2013,Friday,July
548,"[16, 10751]",Prep & Landing Stocking Stuffer: Operation: Secret Santa,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,66.38423625,336.36065375,66.38423625,336.36065375,2011,Friday,December
549,"[18, 53, 9648]",The Killing Jar,The Killing Jar,2008-06-20,Get Smart,80000000.0,130319208.0,226739416.0,62.89901,183.42426999999998,62.89901,183.42426999999998,2008,Friday,June
550,"[10749, 12, 18, 36]",Край,The Edge,2005-03-11,Robots,80000000.0,128200012.0,260700012.0,60.250015000000005,225.875015,60.250015000000005,225.875015,2005,Friday,March
551,"[18, 53]",Triple Dog,Triple Dog,2010-02-19,Shutter Island,80000000.0,128012934.0,299461782.0,60.016167499999995,274.3272275,60.016167499999995,274.3272275,2010,Friday,February
552,"[12, 28]",Jack Hunter and the Lost Treasure of Ugarit,Jack Hunter and the Lost Treasure of Ugarit,2003-12-12,Something's Gotta Give,80000000.0,124685242.0,266685242.0,55.8565525,233.3565525,55.8565525,233.3565525,2003,Friday,December
553,"[35, 10749]",Coach,Coach,2008-11-26,Four Christmases,80000000.0,120146040.0,168311558.0,50.182550000000006,110.38944749999999,50.182550000000006,110.38944749999999,2008,Wednesday,November
555,"[53, 18]",Locked In,Locked In,2008-12-25,Bedtime Stories,80000000.0,110101975.0,221468935.0,37.62746875,176.83616874999998,37.62746875,176.83616874999998,2008,Thursday,December
556,"[18, 35, 10749]",나탈리,Natalie,2002-07-12,Road to Perdition,80000000.0,104054514.0,183354514.0,30.0681425,129.1931425,30.0681425,129.1931425,2002,Friday,July
557,"[18, 27, 53]",Victim,Victim,2011-02-11,Just Go With It,80000000.0,103028109.0,214974953.0,28.785136249999997,168.71869125,28.785136249999997,168.71869125,2011,Friday,February
558,[18],Delta,Delta,2003-02-14,Daredevil,80000000.0,102543518.0,182782518.0,28.179397499999997,128.4781475,28.179397499999997,128.4781475,2003,Friday,February
